user_id,item_id,behavior_type,user_geohash,item_category,time
106960781,399496598,1,,5376,2022-12-18 23
106960781,101281945,2,,12921,2022-12-12 20
106960781,38797946,1,,3015,2022-12-17 18
106960781,93136767,1,,11520,2022-12-17 11
106960781,36239683,1,,9397,2022-12-10 12
106960781,21392236,3,,12343,2022-12-09 00
106960781,159642394,1,,7880,2022-12-13 22
106960781,354217872,3,,12658,2022-12-14 19
106960781,402471592,1,,363,2022-12-12 20
106960781,132566459,1,,6255,2022-12-09 12
106960781,370386988,1,,7344,2022-12-13 13
106960781,2363086,1,,5908,2022-12-15 19
106960781,366254098,1,,1996,2022-12-18 11
106960781,215416857,1,,6255,2022-12-16 17
106960781,296461568,1,,6255,2022-12-18 10
106960781,52913439,3,,642,2022-12-18 11
106960781,212525028,1,,5027,2022-12-17 21
106960781,215416857,1,,6255,2022-12-16 21
106960781,5977764,1,,13338,2022-12-12 21
106960781,30799312,1,,9517,2022-12-15 23
106960781,355653243,3,,12921,2022-12-12 15
106960781,39492505,3,,7344,2022-12-10 22
106960781,105401836,1,,5894,2022-12-12 23
106960781,115792323,3,,3087,2022-12-08 23
106960781,142061922,3,,3087,2022-12-18 11
106960781,149128709,3,,3087,2022-12-18 11
106960781,219860717,1,,11991,2022-12-12 21
106960781,237656348,1,,2901,2022-12-15 22
106960781,115792323,1,,3087,2022-12-08 23
106960781,182383886,1,,6054,2022-12-17 19
106960781,22103437,1,,14079,2022-12-12 13
106960781,138623274,1,,3087,2022-12-09 00
106960781,192926514,2,,11991,2022-12-12 23
106960781,136828473,1,,1863,2022-12-10 17
106960781,240458473,1,,12137,2022-12-16 21
106960781,84637173,3,,1121,2022-12-10 22
106960781,10811337,1,,630,2022-12-09 12
106960781,10811337,1,,630,2022-12-12 15
106960781,355615109,1,,363,2022-12-12 12
106960781,340770277,1,,1863,2022-12-10 23
106960781,17458430,1,,6344,2022-12-08 13
106960781,360867861,1,,4250,2022-12-09 00
106960781,34708282,1,,4250,2022-12-09 00
106960781,37211841,1,,4159,2022-12-16 21
106960781,135141934,1,,1121,2022-12-10 22
106960781,353412130,1,,5027,2022-12-11 00
106960781,388548109,1,,10894,2022-12-12 13
106960781,134195574,1,,5894,2022-12-12 20
106960781,294207502,1,,5842,2022-12-12 20
106960781,189455641,1,,1121,2022-12-12 18
106960781,338460272,2,,5395,2022-12-16 17
106960781,332669811,3,,6054,2022-12-18 14
106960781,154008519,1,,11991,2022-12-12 20
106960781,131118900,1,,1863,2022-12-05 20
106960781,78625854,1,,5027,2022-12-18 22
106960781,135172513,1,,6054,2022-12-15 22
106960781,328211313,1,,6795,2022-12-06 20
106960781,89031445,1,,1606,2022-12-13 14
106960781,126374200,1,,3087,2022-12-09 01
106960781,355882826,3,,9397,2022-12-15 19
106960781,354217872,3,,12658,2022-12-13 17
106960781,96133896,3,,11991,2022-12-12 22
106960781,177384877,1,,13230,2022-12-13 13
106960781,40723249,1,,1396,2022-12-18 22
106960781,35442553,1,,11343,2022-12-10 22
106960781,248818119,1,,10821,2022-12-12 20
106960781,44588367,1,,1396,2022-12-15 22
106960781,49825711,2,,6054,2022-12-03 16
106960781,23452552,1,,5475,2022-12-09 00
106960781,97639836,1,,12326,2022-12-15 11
106960781,198247083,3,,4111,2022-12-12 20
106960781,76287346,2,,4006,2022-12-08 23
106960781,362230322,1,,14079,2022-12-08 23
106960781,102537214,1,,11991,2022-12-05 14
106960781,402090311,1,,1396,2022-12-18 22
106960781,357087561,1,,1396,2022-12-18 22
106960781,205824613,1,,9053,2022-12-10 12
106960781,86410774,1,,1396,2022-12-15 22
106960781,351474158,1,,13065,2022-12-11 10
106960781,12855817,1,,11650,2022-12-15 22
106960781,11425398,1,,7151,2022-12-12 20
106960781,134844505,1,,6255,2022-12-12 23
106960781,374370611,2,,5623,2022-12-06 11
106960781,212569112,1,,5027,2022-12-11 00
106960781,98334041,1,,292,2022-12-09 00
106960781,24028755,2,,5027,2022-12-03 12
106960781,361405752,1,,5399,2022-12-08 22
106960781,211206572,1,,6187,2022-12-09 00
106960781,172111694,1,,1863,2022-12-10 17
106960781,309721272,3,,1396,2022-12-12 23
106960781,205962783,1,,7957,2022-12-15 23
106960781,147126242,1,,4747,2022-12-10 16
106960781,247443529,1,,1863,2022-12-08 22
106960781,222940090,1,,11895,2022-12-15 23
106960781,131783007,1,,5399,2022-12-11 00
106960781,38470545,1,,1863,2022-12-01 17
106960781,196723204,2,,1863,2022-12-08 23
106960781,242673946,1,,2825,2022-12-05 20
106960781,281725517,1,,7266,2022-12-09 00
106960781,265889374,1,,6513,2022-12-13 10
106960781,265889374,1,,6513,2022-12-02 16
106960781,143457187,1,,9397,2022-12-16 21
106960781,96133896,1,,11991,2022-12-14 12
106960781,45581249,1,,11991,2022-12-05 14
106960781,324914907,1,,3431,2022-12-18 22
106960781,279701548,1,,4250,2022-12-09 00
106960781,106999533,1,,6255,2022-12-11 18
106960781,191818067,1,,1488,2022-12-01 16
106960781,57871645,1,,6255,2022-12-12 23
106960781,120021816,1,,5399,2022-12-08 23
106960781,258047140,1,,11991,2022-12-11 09
106960781,171347159,1,,11991,2022-12-12 21
106960781,116401497,1,,1488,2022-12-12 13
106960781,171449370,1,,12626,2022-12-18 14
106960781,369484350,1,,11991,2022-12-12 20
106960781,137096700,1,,6187,2022-12-09 00
106960781,20952524,3,,5894,2022-12-01 12
106960781,163016140,1,,5399,2022-12-11 00
106960781,163761041,3,,292,2022-12-09 00
106960781,271890483,1,,1396,2022-12-15 22
106960781,280521983,1,,3271,2022-12-10 22
106960781,248818119,1,,10821,2022-12-18 16
106960781,330687423,1,,10821,2022-12-08 23
106960781,149793276,1,,13338,2022-12-12 21
106960781,299777924,1,,13381,2022-12-12 23
106960781,355653243,1,,12921,2022-12-16 12
106960781,124538085,1,,6255,2022-12-09 12
106960781,109855629,1,,11991,2022-12-12 21
106960781,355653243,3,,12921,2022-12-12 09
106960781,214980173,1,,9090,2022-12-11 10
106960781,224220575,1,,5399,2022-12-18 17
106960781,14262427,3,,4250,2022-12-09 11
106960781,272540242,1,,11991,2022-12-12 22
106960781,14848730,1,,6255,2022-12-09 11
106960781,251692107,1,,4250,2022-12-09 00
106960781,191818067,1,,1488,2022-12-12 13
106960781,165259525,1,,2133,2022-12-15 21
106960781,90248400,1,,4991,2022-12-18 11
106960781,291812150,1,,4250,2022-12-09 00
106960781,191818067,1,,1488,2022-12-09 12
106960781,350197923,3,,13065,2022-12-15 23
106960781,280343583,3,,5399,2022-12-10 23
106960781,182383886,1,,6054,2022-12-17 18
106960781,214483772,1,,446,2022-12-01 13
106960781,300235633,1,,6255,2022-12-09 12
106960781,244188428,3,,3087,2022-12-08 23
106960781,23403924,1,,13852,2022-12-15 23
106960781,249988677,1,,5027,2022-12-13 22
106960781,96133896,1,,11991,2022-12-18 15
106960781,400460617,1,,1396,2022-12-15 22
106960781,137096700,1,,6187,2022-12-11 11
106960781,397113125,1,,5027,2022-12-08 22
106960781,62934922,1,,6187,2022-12-09 00
106960781,355393782,3,,5689,2022-12-01 12
106960781,39492505,1,,7344,2022-12-12 20
106960781,51652106,1,,10894,2022-12-12 13
106960781,379226294,1,,6054,2022-12-03 16
106960781,355653243,1,,12921,2022-12-12 15
106960781,324914907,3,,3431,2022-12-18 22
106960781,17458430,4,,6344,2022-12-12 12
106960781,322639473,2,,10740,2022-12-15 23
106960781,142061922,1,,3087,2022-12-18 11
106960781,22543931,1,,1863,2022-12-08 22
106960781,87224892,1,,4747,2022-12-11 10
106960781,172621024,1,,4747,2022-12-08 23
106960781,272737254,1,,6344,2022-12-10 22
106960781,229574858,3,,9261,2022-12-10 15
106960781,337788389,1,,6402,2022-12-11 10
106960781,105659310,1,,3271,2022-12-10 13
106960781,152489924,1,,3472,2022-12-10 22
106960781,241929601,1,,8860,2022-12-12 20
106960781,61517596,1,,1121,2022-12-12 20
106960781,151165431,1,,1121,2022-12-10 22
106960781,16384165,1,,5475,2022-12-18 11
106960781,309349163,1,,2966,2022-12-10 22
106960781,382127697,1,,12982,2022-12-06 20
106960781,57314951,1,,12658,2022-12-03 12
106960781,123032578,1,,13338,2022-12-12 22
106960781,381249212,2,,7344,2022-12-12 16
106960781,304111621,1,,5027,2022-12-13 11
106960781,16748908,1,,7344,2022-12-12 16
106960781,248378791,1,,5027,2022-12-08 23
106960781,48085528,1,,5027,2022-12-11 00
106960781,131118900,1,,1863,2022-12-08 23
106960781,236177249,1,,8771,2022-12-12 12
106960781,182437515,1,,11991,2022-12-05 14
106960781,311428345,1,,6054,2022-12-03 16
106960781,277945215,1,,5399,2022-12-13 21
106960781,389317319,1,,4250,2022-12-09 00
106960781,250367097,1,,7843,2022-12-09 00
106960781,26129958,1,,11301,2022-12-14 12
106960781,265551594,3,,4250,2022-12-09 01
106960781,257826979,1,,5067,2022-12-12 19
106960781,236434467,1,,2825,2022-12-12 19
106960781,149820710,1,,7344,2022-12-12 16
106960781,11867162,3,,363,2022-12-12 15
106960781,255342816,1,,1863,2022-12-01 21
106960781,395013881,1,,10392,2022-12-17 21
106960781,294322395,1,,13852,2022-12-15 23
106960781,404431163,1,,2334,2022-12-11 10
106960781,335118541,2,,5908,2022-12-05 20
106960781,355615109,1,,363,2022-12-12 15
106960781,352169603,3,,11991,2022-12-05 14
106960781,211919516,1,,5399,2022-12-10 23
106960781,354217872,1,,12658,2022-12-13 17
106960781,396573387,1,,11991,2022-12-12 22
106960781,143093554,1,,740,2022-12-18 10
106960781,295044731,3,,3561,2022-12-15 23
106960781,34973115,1,,8771,2022-12-12 12
106960781,105788052,1,,6513,2022-12-13 15
106960781,290752065,1,,11991,2022-12-11 10
106960781,314659894,2,,1863,2022-12-08 22
106960781,224313593,1,,9261,2022-12-09 14
106960781,41805331,1,,2825,2022-12-09 11
106960781,24028755,1,,5027,2022-12-03 12
106960781,50410841,1,,6255,2022-12-12 19
106960781,246486874,1,,2133,2022-12-15 22
106960781,10659950,1,,6295,2022-12-17 11
106960781,346038197,3,,12370,2022-12-05 14
106960781,207717740,1,,6255,2022-12-11 18
106960781,394683551,1,,5395,2022-12-01 22
106960781,280521983,1,,3271,2022-12-10 16
106960781,11387969,1,,9397,2022-12-13 15
106960781,346631078,2,,3546,2022-12-08 22
106960781,199659199,1,,6513,2022-12-13 22
106960781,370921743,1,,1863,2022-12-03 16
106960781,355882826,3,,9397,2022-12-10 12
106960781,58272914,1,,10894,2022-12-12 13
106960781,267543961,1,,13040,2022-12-09 00
106960781,355653243,1,,12921,2022-12-08 23
106960781,133772752,1,,4269,2022-12-10 23
106960781,387675131,1,,5027,2022-12-16 10
106960781,48126411,4,,10894,2022-12-12 13
106960781,163594196,1,,13230,2022-12-13 13
106960781,163777708,1,,1863,2022-12-10 23
106960781,355882826,3,,9397,2022-12-11 18
106960781,380184598,1,,9053,2022-12-10 12
106960781,104602352,1,,5399,2022-12-11 00
106960781,207896172,1,,5399,2022-12-11 00
106960781,352333910,1,,10533,2022-12-08 23
106960781,229560468,3,,4747,2022-12-09 00
106960781,163594196,1,,13230,2022-12-13 10
106960781,106825948,3,,5894,2022-12-01 12
106960781,66979988,1,,13381,2022-12-18 23
106960781,399519387,1,,9397,2022-12-11 19
106960781,47371031,1,,10894,2022-12-12 13
106960781,290752065,1,,11991,2022-12-05 14
106960781,160011642,1,,6402,2022-12-17 18
106960781,208276346,1,,3476,2022-12-18 14
106960781,277108134,1,,1863,2022-12-10 17
106960781,353476686,1,,4250,2022-12-09 00
106960781,212762777,1,,6045,2022-12-08 23
106960781,373374843,1,,4250,2022-12-09 00
106960781,235299039,3,,2133,2022-12-15 22
106960781,303101428,1,,1863,2022-12-03 16
106960781,83791134,1,,5399,2022-12-13 21
106960781,383610911,1,,3087,2022-12-09 00
106960781,395917329,1,,6513,2022-12-15 22
106960781,100116117,1,,1488,2022-12-12 13
106960781,388111202,1,,6344,2022-12-17 22
106960781,87982578,1,,3729,2022-12-09 00
106960781,97221391,1,,9397,2022-12-16 17
106960781,297927432,3,,3729,2022-12-09 00
106960781,309721272,3,,1396,2022-12-18 22
106960781,356709650,1,,10533,2022-12-09 11
106960781,183610541,1,,5894,2022-12-09 11
106960781,93316370,1,,642,2022-12-18 11
106960781,253629724,1,,14079,2022-12-09 11
106960781,387438905,1,,4250,2022-12-08 23
106960781,161621945,1,,10250,2022-12-02 16
106960781,235322510,1,,6344,2022-12-12 12
106960781,75836626,1,,5395,2022-12-13 10
106960781,250755382,1,,10533,2022-12-01 16
106960781,122157156,1,,6054,2022-12-15 22
106960781,55597251,1,,13381,2022-12-14 23
106960781,311580356,1,,13381,2022-12-04 16
106960781,259607373,1,,10533,2022-12-03 12
106960781,338460272,1,,5395,2022-12-16 17
106960781,99536083,1,,8860,2022-12-16 17
106960781,354217872,1,,12658,2022-12-14 12
106960781,374687711,1,,4250,2022-12-09 00
106960781,354144794,1,,3670,2022-12-12 18
106960781,165388562,1,,4250,2022-12-18 11
106960781,39355568,3,,12921,2022-12-14 19
106960781,189936277,1,,5027,2022-12-13 11
106960781,112816099,2,,5454,2022-12-15 08
106960781,302960776,1,,1863,2022-12-03 12
106960781,96133896,1,,11991,2022-12-12 23
106960781,17458430,3,,6344,2022-12-12 12
106960781,259969187,1,,5908,2022-12-15 21
106960781,165606961,3,,363,2022-12-08 23
106960781,149143977,1,,11520,2022-12-17 11
106960781,160802806,4,,6945,2022-12-14 14
106960781,24874382,1,,5894,2022-12-12 19
106960781,310280137,1,,13230,2022-12-09 11
106960781,281725517,3,,7266,2022-12-09 00
106960781,81679228,1,,5894,2022-12-13 22
106960781,182383886,3,,6054,2022-12-17 18
106960781,195226684,1,,5027,2022-12-09 11
106960781,95412343,2,,5027,2022-12-08 22
106960781,299372492,1,,13338,2022-12-12 22
106960781,363992366,1,,9419,2022-12-18 14
106960781,83776986,1,,9517,2022-12-15 22
106960781,278804259,1,,6267,2022-12-03 12
106960781,111486759,1,,363,2022-12-13 17
106960781,51402966,3,,3102,2022-12-18 22
106960781,325907954,1,,1863,2022-12-10 17
106960781,265725546,1,,8860,2022-12-16 21
106960781,367236102,1,,3102,2022-12-18 14
106960781,285985630,1,,3087,2022-12-08 23
106960781,310116118,1,,5027,2022-12-15 22
106960781,17458430,1,,6344,2022-12-11 11
106960781,381249212,1,,7344,2022-12-12 23
106960781,7411364,1,,6187,2022-12-11 10
106960781,138623274,3,,3087,2022-12-09 00
106960781,396025933,1,,13230,2022-12-17 22
106960781,198905021,1,,6187,2022-12-09 00
106960781,17458430,1,,6344,2022-12-12 12
106960781,313799164,1,,5027,2022-12-13 22
106960781,111633650,1,,11643,2022-12-04 14
106960781,197187344,3,,6187,2022-12-09 00
106960781,221492065,1,,10533,2022-12-09 11
106960781,363575541,1,,4747,2022-12-10 16
106960781,223804411,1,,12968,2022-12-15 23
106960781,224653787,1,,5571,2022-12-12 22
106960781,341584165,1,,1863,2022-12-18 23
106960781,1856272,1,,277,2022-12-13 13
106960781,26129958,1,,11301,2022-12-14 14
106960781,387675131,2,,5027,2022-12-16 10
106960781,132949944,1,,11520,2022-12-17 11
106960781,197187344,1,,6187,2022-12-09 00
106960781,325088810,1,,4250,2022-12-09 00
106960781,257101531,1,,13338,2022-12-12 22
106960781,344780645,1,,2939,2022-12-13 22
106960781,116415053,1,,363,2022-12-10 22
106960781,245220311,1,,5399,2022-12-17 22
106960781,297927432,1,,3729,2022-12-09 00
106960781,212762777,3,,6045,2022-12-08 23
106960781,222984220,1,,8771,2022-12-12 12
106960781,151504394,1,,4747,2022-12-09 00
106960781,137144976,1,,5571,2022-12-17 11
106960781,22704383,1,,4203,2022-12-16 21
106960781,15099585,3,,4250,2022-12-09 00
106960781,160802806,3,,6945,2022-12-12 23
106960781,147053719,1,,7344,2022-12-12 16
106960781,192092103,1,,7344,2022-12-12 20
106960781,234251551,1,,9959,2022-12-15 22
106960781,348715345,1,,9343,2022-12-18 14
106960781,278513029,1,,4250,2022-12-08 23
106960781,298676814,1,,4250,2022-12-08 23
106960781,104317483,3,,4250,2022-12-08 23
106960781,290059094,1,,5894,2022-12-12 23
106960781,161296313,1,,9127,2022-12-13 23
106960781,124316098,1,,4159,2022-12-10 12
106960781,395981852,1,,1863,2022-12-10 17
106960781,25897576,1,,6054,2022-12-18 23
106960781,107880314,1,,1863,2022-12-01 17
106960781,201776119,1,,5894,2022-12-03 12
106960781,195527016,1,,4747,2022-12-16 17
106960781,195527016,3,,4747,2022-12-09 00
106960781,387675131,2,,5027,2022-12-11 00
106960781,242946879,1,,13230,2022-12-13 10
106960781,137549524,1,,1791,2022-12-16 17
106960781,188919129,1,,1797,2022-12-18 14
106960781,332669811,1,,6054,2022-12-18 10
106960781,374761538,1,,6344,2022-12-01 16
106960781,177409052,1,,9195,2022-12-16 21
106960781,71885972,1,,3102,2022-12-18 14
106960781,334372932,1,,5027,2022-12-18 17
106960781,259046009,1,,11520,2022-12-17 11
106960781,182049245,1,,6054,2022-12-03 16
106960781,173762694,1,,6344,2022-12-10 22
106960781,20801740,3,,1996,2022-12-08 23
106960781,207896172,1,,5399,2022-12-09 23
106960781,26129958,1,,11301,2022-12-13 13
106960781,169371380,1,,3628,2022-12-10 23
106960781,190702056,1,,11301,2022-12-01 13
106960781,355615109,3,,363,2022-12-12 15
106960781,380907775,1,,4250,2022-12-09 00
106960781,160800029,1,,4250,2022-12-11 10
106960781,236166477,1,,4250,2022-12-18 11
106960781,323051177,1,,4250,2022-12-17 18
106960781,203385,1,,5027,2022-12-11 10
106960781,351340152,1,,363,2022-12-13 10
106960781,356734595,1,,5399,2022-12-11 00
106960781,71283430,1,,5894,2022-12-09 11
106960781,161677901,4,,1797,2022-12-18 22
106960781,152818100,3,,9517,2022-12-15 22
106960781,396573387,1,,11991,2022-12-15 08
106960781,334255975,1,,9820,2022-12-12 13
106960781,120141770,1,,9517,2022-12-15 22
106960781,111486759,3,,363,2022-12-13 17
106960781,24874382,2,,5894,2022-12-12 19
106960781,65959301,1,,4747,2022-12-08 23
106960781,75230019,1,,5399,2022-12-13 11
106960781,402150681,1,,12703,2022-12-05 20
106960781,109627294,3,,3368,2022-12-15 23
106960781,167434783,1,,6991,2022-12-15 23
106960781,360757282,1,,4250,2022-12-09 00
106960781,312739804,1,,674,2022-12-09 11
106960781,261637661,3,,4514,2022-12-12 20
106960781,143730123,1,,4250,2022-12-11 10
106960781,298910731,1,,2825,2022-12-09 12
106960781,54753485,1,,8877,2022-12-15 08
106960781,169815809,1,,5027,2022-12-13 21
106960781,235299039,1,,2133,2022-12-15 21
106960781,106135635,1,,10049,2022-12-05 20
106960781,108077614,2,,5908,2022-12-08 22
106960781,248378791,1,,5027,2022-12-06 19
106960781,30799312,1,,9517,2022-12-16 17
106960781,195733697,1,,12921,2022-12-13 17
106960781,157317653,1,,12921,2022-12-15 22
106960781,317165624,3,,3015,2022-12-17 21
106960781,342701175,1,,363,2022-12-12 18
106960781,47933580,1,,6054,2022-12-18 10
106960781,72891827,1,,363,2022-12-04 16
106960781,248818119,1,,10821,2022-12-09 11
106960781,51642144,1,,10821,2022-12-12 23
106960781,254970305,1,,6217,2022-12-09 00
106960781,232632272,1,,1863,2022-12-18 10
106960781,42289562,1,,5894,2022-12-09 11
106960781,87515795,1,,4159,2022-12-12 20
106960781,134450379,1,,9752,2022-12-11 10
106960781,135879282,1,,11140,2022-12-16 21
106960781,56513389,3,,9517,2022-12-15 23
106960781,319022218,1,,6187,2022-12-09 00
106960781,391089047,1,,11991,2022-12-05 14
106960781,145379918,1,,3015,2022-12-17 18
106960781,50410841,1,,6255,2022-12-11 18
106960781,157257045,1,,10029,2022-12-12 19
106960781,155336100,1,,6344,2022-12-10 23
106960781,230057715,1,,5571,2022-12-12 22
106960781,97962205,1,,4250,2022-12-09 01
106960781,30608830,1,,4250,2022-12-18 11
106960781,248006339,1,,12658,2022-12-12 15
106960781,143730123,3,,4250,2022-12-09 00
106960781,150510905,1,,4250,2022-12-18 11
106960781,346636513,1,,4250,2022-12-09 00
106960781,65333440,1,,5894,2022-12-03 12
106960781,97639836,4,,12326,2022-12-15 19
106960781,326536754,1,,4991,2022-12-16 21
106960781,57876397,1,,9820,2022-12-12 13
106960781,108301632,1,,6513,2022-12-08 23
106960781,219809143,1,,12658,2022-12-14 12
106960781,262779045,1,,2825,2022-12-09 12
106960781,355882826,1,,9397,2022-12-10 12
106960781,309479866,1,,1863,2022-12-18 10
106960781,130034686,1,,6344,2022-12-10 22
106960781,122405866,1,,363,2022-12-12 23
106960781,212753442,1,,9397,2022-12-12 20
106960781,380879918,1,,5894,2022-12-12 20
106960781,56508822,1,,5894,2022-12-01 16
106960781,164958478,1,,8291,2022-12-10 12
106960781,93576162,1,,5477,2022-12-13 22
106960781,190612981,2,,10740,2022-12-05 20
106960781,399487271,1,,11991,2022-12-05 14
106960781,122273406,1,,9820,2022-12-12 13
106960781,371606806,1,,6205,2022-12-12 15
106960781,219860717,1,,11991,2022-12-12 22
106960781,319072155,1,,2825,2022-12-12 13
106960781,253746643,1,,4250,2022-12-09 00
106960781,64613641,1,,2226,2022-12-15 23
106960781,337255446,1,,4250,2022-12-09 00
106960781,71477894,3,,10138,2022-12-15 23
106960781,98723394,1,,5477,2022-12-13 22
106960781,224365797,1,,13230,2022-12-09 23
106960781,222852003,1,,13381,2022-12-03 12
106960781,280343583,1,,5399,2022-12-10 23
106960781,293720402,1,,3087,2022-12-18 11
106960781,365252753,1,,9102,2022-12-04 14
106960781,353441108,1,,1863,2022-12-18 23
106960781,167220030,1,,1863,2022-12-14 23
106960781,123865986,1,,7344,2022-12-12 18
106960781,167901947,1,,11991,2022-12-10 12
106960781,229574858,1,,9261,2022-12-10 12
106960781,134238987,1,,3472,2022-12-10 22
106960781,265551594,1,,4250,2022-12-15 23
106960781,284102901,1,,10533,2022-12-17 22
106960781,32198770,1,,13338,2022-12-12 22
106960781,330589151,1,,1863,2022-12-10 23
106960781,21331026,1,,3628,2022-12-10 23
106960781,80808424,3,,4250,2022-12-09 00
106960781,314659894,1,,1863,2022-12-08 22
106960781,105708724,1,,1863,2022-12-10 23
106960781,293933892,1,,10609,2022-12-12 15
106960781,402829705,1,,2939,2022-12-15 23
106960781,127512116,1,,3584,2022-12-01 12
106960781,284845455,1,,3099,2022-12-16 17
106960781,194620747,1,,11623,2022-12-06 19
106960781,239558149,1,,14079,2022-12-08 23
106960781,339588904,1,,7344,2022-12-10 22
106960781,40545781,1,,7767,2022-12-08 23
106960781,71140700,1,,10016,2022-12-09 00
106960781,377438740,1,,6513,2022-12-02 16
106960781,395190751,1,,1863,2022-12-10 23
106960781,8700282,1,,4370,2022-12-12 13
106960781,94150279,1,,1121,2022-12-12 20
106960781,402140446,1,,6513,2022-12-02 16
106960781,185349114,1,,1996,2022-12-09 00
106960781,122919612,1,,8010,2022-12-08 23
106960781,210406831,1,,11279,2022-12-02 16
106960781,357793047,1,,9517,2022-12-15 22
106960781,133772752,4,,4269,2022-12-12 08
106960781,123889072,1,,5571,2022-12-17 11
106960781,124291575,1,,5017,2022-12-11 19
106960781,273244549,1,,5232,2022-12-09 11
106960781,372769803,1,,9720,2022-12-15 19
106960781,44877875,1,,11643,2022-12-04 14
106960781,198622668,1,,10464,2022-12-15 23
106960781,305965067,3,,9102,2022-12-12 20
106960781,150731692,1,,10135,2022-12-12 20
106960781,299070904,1,,11991,2022-12-12 21
106960781,333944478,1,,9752,2022-12-08 23
106960781,12182408,1,,4250,2022-12-09 00
106960781,226819494,1,,2825,2022-12-05 14
106960781,92917931,1,,10740,2022-12-05 20
106960781,215416857,1,,6255,2022-12-18 10
106960781,352443784,1,,9397,2022-12-13 15
106960781,160011642,1,,6402,2022-12-10 22
106960781,160011642,3,,6402,2022-12-11 10
106960781,221263023,1,,13338,2022-12-12 22
106960781,399757775,1,,9517,2022-12-15 22
106960781,259046009,1,,11520,2022-12-17 21
106960781,259614964,1,,12801,2022-12-15 23
106960781,152818100,2,,9517,2022-12-11 18
106960781,21066256,1,,13381,2022-12-14 23
106960781,363431438,1,,13923,2022-12-09 00
106960781,371223476,1,,9282,2022-12-09 00
106960781,5803297,1,,6513,2022-12-01 16
106960781,175394013,1,,4701,2022-12-04 12
106960781,146220110,1,,11991,2022-12-05 20
106960781,163594196,1,,13230,2022-12-16 17
106960781,111300183,1,,5894,2022-12-09 11
106960781,183985655,1,,6054,2022-12-17 08
106960781,183985655,1,,6054,2022-12-18 10
106960781,121540349,1,,13381,2022-12-15 21
106960781,242327284,4,,2949,2022-12-12 11
106960781,293933892,1,,10609,2022-12-15 23
106960781,297455794,1,,11643,2022-12-04 14
106960781,7009204,2,,6054,2022-12-18 10
106960781,248378791,1,,5027,2022-12-14 12
106960781,314042462,2,,6054,2022-12-03 17
106960781,351453323,1,,12846,2022-12-12 19
106960781,13603245,1,,13041,2022-12-08 22
106960781,96133896,1,,11991,2022-12-16 21
106960781,152818100,1,,9517,2022-12-11 18
106960781,297336625,1,,13338,2022-12-16 21
106960781,122947216,1,,6513,2022-12-09 11
106960781,85198827,1,,7344,2022-12-12 23
106960781,98779902,1,,1121,2022-12-12 20
106960781,156144194,1,,5894,2022-12-15 08
106960781,164213827,1,,10894,2022-12-12 13
106960781,123610422,1,,12658,2022-12-14 12
106960781,370910798,1,,11508,2022-12-09 00
106960781,75732850,1,,8877,2022-12-15 22
106960781,134057147,1,,6344,2022-12-04 15
106960781,212722971,1,,9053,2022-12-10 12
106960781,3121006,1,,5027,2022-12-11 00
106960781,362475364,1,,10016,2022-12-09 00
106960781,404431163,3,,2334,2022-12-05 14
106960781,362130586,1,,6103,2022-12-09 00
106960781,247443529,1,,1863,2022-12-03 12
106960781,118045820,1,,11301,2022-12-12 15
106960781,26129958,1,,11301,2022-12-18 23
106960781,26129958,1,,11301,2022-12-12 23
106960781,91348757,1,,11991,2022-12-05 14
106960781,387760637,1,,6513,2022-12-02 16
106960781,394412865,1,,13338,2022-12-12 22
106960781,265554988,1,,3453,2022-12-09 00
106960781,54216231,1,,6054,2022-12-15 22
106960781,119693946,3,,4250,2022-12-08 23
106960781,299031522,1,,5027,2022-12-17 21
106960781,71786454,1,,4250,2022-12-09 00
106960781,137096700,1,,6187,2022-12-11 10
106960781,383560376,1,,4250,2022-12-08 23
106960781,74053966,1,,5027,2022-12-18 17
106960781,35468045,1,,10072,2022-12-07 13
106960781,195226684,1,,5027,2022-12-17 22
106960781,76262838,1,,300,2022-12-04 16
106960781,180066089,1,,13230,2022-12-13 10
106960781,171796768,1,,2825,2022-12-05 20
106960781,306430490,1,,10029,2022-12-12 19
106960781,265551594,1,,4250,2022-12-09 01
106960781,25131849,1,,4250,2022-12-09 00
106960781,323051177,1,,4250,2022-12-15 22
106960781,115777602,1,,4747,2022-12-15 23
106960781,213281435,1,,10338,2022-12-12 18
106960781,112816099,1,,5454,2022-12-15 08
106960781,198769896,1,,12294,2022-12-18 23
106960781,315443175,1,,675,2022-12-15 23
106960781,369097437,1,,8860,2022-12-12 20
106960781,362796325,1,,13230,2022-12-13 10
106960781,149150100,1,,7929,2022-12-18 11
106960781,280521983,3,,3271,2022-12-10 16
106960781,277108134,1,,1863,2022-12-10 15
106960781,36239683,3,,9397,2022-12-10 12
106960781,364831058,1,,13381,2022-12-18 23
106960781,145535384,1,,13425,2022-12-12 12
106960781,67248052,1,,1863,2022-12-09 12
106960781,211236392,1,,9343,2022-12-18 14
106960781,175404587,1,,3099,2022-12-13 15
106960781,215433213,1,,10029,2022-12-12 19
106960781,291417859,1,,13230,2022-12-17 21
106960781,353441108,2,,1863,2022-12-18 23
106960781,381181076,1,,13381,2022-12-16 17
106960781,57406805,1,,8525,2022-12-18 14
106960781,302588800,1,,1863,2022-12-09 12
106960781,275646355,1,,6513,2022-12-08 22
